RANK;COLOR;TYPE
0;#a0a0a0;0
0;#b40032;0
0;#aa001e;0
0;#c8321e;0
0;#e67d00;0
0;#fe9600;0
0;#feaf00;0
0;#fec800;0
1;#fee100;0
1;#fefe00;0
2;#a0fa00;0
2;#82f028;0
2;#64e650;0
2;#46e678;0
3;#0ae6f0;0
3;#00c8fe;0
3;#0096fe;0
3;#0032fe;0
3;#5a00fe;0
3;#aa00fe;0
3;#d200fe;0
3;#820082;0
