RANK;COLOR;TYPE
0;#ffffff;0
1,5;#00fe96;0
3;#00fec8;0
4;#00fefe;0
6;#00c8fe;0
8;#0096fe;0
10;#0064fe;0
12;#0032fe;0
14;#3200fe;0
17;#6400fe;0
20;#9600fe;0
23;#c800fe;0
26;#fa00fe;0
29;#c800c8;0
32;#960096;0
35;#640064;0
