RANK;COLOR;TYPE
0;#ffffff;0
0;#3cfe94;0
0;#3affc5;0
0;#36fffe;0
1;#23c4fb;0
1;#0e90fa;0
1;#0060f9;0
1;#0037f8;0
1;#1f1ff8;0
1;#531df8;0
1;#861af8;0
1;#bb15f8;0
1;#f209f8;0
1;#bc06bd;0
1;#89048a;0
