RANK;COLOR;TYPE
0;#dcdcff;0
0;#c0b4ff;0
0;#a08cff;0
0;#8070eb;0
0;#6456dc;0
0;#483cc8;0
0;#3c28b4;0
0;#2d1ea5;0
0;#2800a0;0
0;#1464d2;0
0;#1e6eeb;0
0;#2882f0;0
0;#3c96f5;0
0;#50a5f5;0
0;#78b9fa;0
0;#96d2fa;0
0;#b4f0fa;0
0;#e1ffff;0
0;#ffffff;0
1;#fffaaa;0
1;#ffe878;0
1;#ffc03c;0
1;#ffa000;0
1;#ff6000;0
1;#f53200;0
1;#e11400;0
1;#c00000;0
1;#a50000;0
2;#a42020;0
2;#b42828;0
2;#c83c3c;0
3;#e65050;0
3;#e67070;0
3;#e68c8c;0
3;#f8a0a0;0
3;#ffc8c8;0
3;#ffe6e6;0
