RANK;COLOR;TYPE
0;#fcfe04;0
0;#fcfe04;0
1;#fc6604;0
2;#fc0204;0
3;#fc06fc;0
0;#ffff00;2
0;#ffff00;2
1;#ff5c00;2
2;#ff0000;2
3;#fc06fc;2
