RANK;COLOR;TYPE
3;#ffffff;0
3;#00fe96;0
2;#00fec8;0
2;#00fefe;0
2;#00c8fe;0
1;#0096fe;0
1;#0064fe;0
0;#0032fe;0
0;#3200fe;0
0;#6400fe;0
0;#9600fe;0
0;#c800fe;0
0;#fa00fe;0
0;#c800c8;0
0;#960096;0
0;#640064;0
