RANK;COLOR;TYPE
0;#ffcc99;0
0;#00ff00;0
0;#99ff00;0
1;#ccff00;0
1;#ffff00;0
1;#ffcc00;0
2;#ff9900;0
2;#ff6600;0
2;#ff0000;0
2;#ff0066;0
3;#ff3399;0
3;#ffffff;0
