RANK;COLOR;TYPE
0;#4b0082;0
0;#7900a2;0
0;#a800c3;0
0;#d600e3;0
0;#f700fd;0
0;#b500f0;0
0;#7300e4;0
0;#3100d7;0
0;#090dcf;0
0;#2c42d7;0
0;#4e78de;0
0;#71ade6;0
0;#93d3ed;0
0;#b2dff2;0
0;#d1ecf7;0
0;#f0f9fc;0
0;#deefde;0
0;#9cce9c;0
0;#5aad5a;0
0;#198c19;0
0;#299400;0
0;#6bb500;0
0;#add600;0
1;#eff700;0
1;#ffce00;0
1;#ff8c00;0
2;#ff4a00;0
2;#ff0800;0
2;#e50000;0
3;#c70000;0
3;#a90000;0
3;#8b0000;0
