RANK;COLOR;TYPE
0;#ccffa9;0
0;#aaffff;0
1;#53d2ff;0
1;#2aaaff;0
1;#1c7ed9;0
1;#0e3fd9;0
1;#4b19af;0
1;#993399;0
1;#d200d2;0
1;#ff00ff;0
