RANK;COLOR;TYPE
0;#e5e5e5;0
0;#ffffff;0
0;#00fdff;0
0;#00adff;0
1;#005dff;0
1;#0000e6;0
1;#000089;0
1;#05ad07;0
1;#00fd00;0
1;#afff4f;0
1;#fdfd00;0
1;#feaf00;0
1;#fd6e00;0
1;#fe0000;0
1;#d80100;0
1;#a20100;0
1;#fd00d3;0
