RANK;COLOR;TYPE
0;#ff0000;0
0;#ff0000;0
0;#ff0000;0
1;#ff9900;0
1;#ffe600;0
1;#ffff00;0
2;#ccff00;0
3;#99ff00;0
3;#00ff99;0
3;#00ffff;0
3;#ffffff;0
