RANK;COLOR;TYPE
3;#dcdcff;0
3;#a08cff;0
3;#6456dc;0
3;#483cc8;0
2;#2d1ea5;0
2;#1464d2;0
1;#3c96f5;0
1;#78b9fa;0
0;#b4f0fa;0
0;#e6f8ff;0
0;#ffffff;0
0;#fff5cd;0
0;#ffe878;0
0;#ffa000;0
1;#f53200;0
1;#c00000;0
2;#a42020;0
2;#c83c3c;0
3;#e67070;0
3;#f8a0a0;0
3;#ffe6e6;0
