RANK;COLOR;TYPE
0;#2882f0;0
0;#50a5f5;0
0;#96d2fa;0
0;#b4f0fa;0
0;#ffffff;0
0;#f5f1a2;0
1;#ffc03c;0
1;#ff6000;0
2;#e11400;0
3;#a50000;0
3;#6400aa;0
3;#aa1ed2;0
3;#eb8cff;0
3;#f0dcd2;0
