RANK;COLOR;TYPE
0;#ffffff;0
0;#0ae678;0
0;#0ac864;0
0;#0aaa50;0
0;#0a8c3c;0
0;#0a6e28;0
0;#0a320a;0
0;#000000;0
1;#e6dc32;0
2;#e6af2d;0
2;#f08228;0
3;#fa3c3c;0
3;#f00082;0
