RANK;COLOR;TYPE
0;#cccccc;0
1;#e6ffe1;0
1;#c8ffbe;0
2;#b4faaa;0
2;#96f58c;0
2;#78f573;0
2;#50f050;0
2;#37d23c;0
3;#1eb41e;0
3;#0fa00f;0
3;#fffaaa;0
3;#ffe878;0
3;#ffc03c;0
3;#ffa000;0
3;#ff6000;0
3;#f53200;0
3;#e11400;0
3;#c00000;0
3;#a50000;0
